symbol,price,timestamp
DRR,3.4943,2022-02-16
DVDY,18.2503,2022-02-16
DXS,8.3241,2022-02-16
EDV,5.4693,2022-02-16
EQIX,621.2653,2022-02-16
FTNT,64.072,2022-02-16
GNE,2.0251,2022-02-16
GOOG,136.464,2022-02-16
GOOGL,136.7051,2022-02-16
IAA,98.0054,2022-02-16
IEU,66.0937,2022-02-16
IFRA,18.5421,2022-02-16
IOO,99.6975,2022-02-16
IVV,39.5255,2022-02-16
IXI,80.3335,2022-02-16
MA,373.9815,2022-02-16
MAQ,62.4,2022-02-16
META,215.0379,2022-02-16
MOAT,83.4164,2022-02-16
MSFT,290.3903,2022-02-16
NAB,25.1262,2022-02-16
NDQ,29.5735,2022-02-16
NVDA,26.4597,2022-02-16
NWH,1.3881,2022-02-16
REIT,16.6742,2022-02-16
RMD,32.1039,2022-02-16
SDF,4.2431,2022-02-16
SHL,32.9671,2022-02-16
STW,56.1191,2022-02-16
TCL,10.7767,2022-02-16
TLS,3.4528,2022-02-16
TSM,115.9475,2022-02-16
UBER,36.58,2022-02-16
VAE,68.3784,2022-02-16
VAP,78.732,2022-02-16
VEU,72.6945,2022-02-16
WBC,18.7042,2022-02-16
WDMF,32.6449,2022-02-16
WDS,19.1868,2022-02-16
WES,47.4491,2022-02-16
WTC,46.609,2022-02-16
XYZ,159.3,2022-02-16
AGL,6.083,2022-02-17
ALX,4.5452,2022-02-17
AMAT,131.6189,2022-02-17
AMD,112.37,2022-02-17
AMZN,154.6525,2022-02-17
ANZ,22.1542,2022-02-17
ASX,71.7527,2022-02-17
AUB,21.3065,2022-02-17
AVGO,53.6379,2022-02-17
AX1,1.6147,2022-02-17
AZJ,3.0243,2022-02-17
AZN,55.9373,2022-02-17
CBA,86.6646,2022-02-17
CCJ,20.8368,2022-02-17
CHC,14.5484,2022-02-17
CME,203.8642,2022-02-17
COL,14.3787,2022-02-17
CSL,261.5251,2022-02-17
DRR,3.4712,2022-02-17
DVDY,18.2503,2022-02-17
DXS,8.4263,2022-02-17
EDV,5.6671,2022-02-17
EQIX,637.8949,2022-02-17
FTNT,62.108,2022-02-17
GNE,2.0251,2022-02-17
GOOG,131.3236,2022-02-17
GOOGL,131.5451,2022-02-17
IAA,98.0235,2022-02-17
IEU,65.3786,2022-02-17
IFRA,18.5948,2022-02-17
IOO,99.1601,2022-02-17
IVV,39.3659,2022-02-17
IXI,79.7741,2022-02-17
MA,364.9672,2022-02-17
MAQ,62.88,2022-02-17
META,206.2692,2022-02-17
MOAT,82.9232,2022-02-17
MSFT,281.887,2022-02-17
NAB,25.2984,2022-02-17
NDQ,29.3733,2022-02-17
NVDA,24.4596,2022-02-17
NWH,1.6013,2022-02-17
REIT,16.7832,2022-02-17
RMD,31.727,2022-02-17
SDF,4.2431,2022-02-17
SHL,33.0365,2022-02-17
STW,56.1357,2022-02-17
TCL,10.9441,2022-02-17
TLS,3.3086,2022-02-17
TSM,112.3452,2022-02-17
UBER,35.71,2022-02-17
VAE,68.308,2022-02-17
VAP,78.8761,2022-02-17
VEU,72.2216,2022-02-17
WBC,18.8648,2022-02-17
WDMF,32.604,2022-02-17
WDS,19.9722,2022-02-17
WES,43.8982,2022-02-17
WTC,44.8835,2022-02-17
XYZ,149.1,2022-02-17
AGL,5.9827,2022-02-18
ALX,4.5248,2022-02-18
AMAT,128.6098,2022-02-18
AMD,113.83,2022-02-18
AMZN,152.6015,2022-02-18
ANZ,22.0993,2022-02-18
ASX,71.639,2022-02-18
AUB,20.9334,2022-02-18
AVGO,53.7296,2022-02-18
AX1,1.5908,2022-02-18
AZJ,3.0489,2022-02-18
AZN,54.9009,2022-02-18
CBA,85.7349,2022-02-18
CCJ,20.0247,2022-02-18
CHC,14.1798,2022-02-18
CME,201.9608,2022-02-18
COL,14.3095,2022-02-18
CSL,250.7337,2022-02-18
DRR,3.4404,2022-02-18
DVDY,18.2334,2022-02-18
DXS,8.387,2022-02-18
EDV,5.5983,2022-02-18
EQIX,639.1216,2022-02-18
FTNT,60.97,2022-02-18
GNE,2.0173,2022-02-18
GOOG,129.4963,2022-02-18
GOOGL,129.4251,2022-02-18
IAA,97.6344,2022-02-18
IEU,65.4769,2022-02-18
IFRA,18.6562,2022-02-18
IOO,98.1041,2022-02-18
IVV,38.8187,2022-02-18
IXI,80.5902,2022-02-18
MA,361.3049,2022-02-18
MAQ,62.4,2022-02-18
META,204.7299,2022-02-18
MOAT,81.9209,2022-02-18
MSFT,279.1722,2022-02-18
NAB,25.0769,2022-02-18
NDQ,28.7729,2022-02-18
NVDA,23.5963,2022-02-18
NWH,1.7059,2022-02-18
REIT,16.7413,2022-02-18
RMD,31.4565,2022-02-18
SDF,4.1985,2022-02-18
SHL,32.6029,2022-02-18
STW,55.5957,2022-02-18
TCL,10.8018,2022-02-18
TLS,3.3171,2022-02-18
TSM,111.9231,2022-02-18
UBER,34.68,2022-02-18
VAE,68.1934,2022-02-18
VAP,78.4099,2022-02-18
VEU,72.0582,2022-02-18
WBC,18.897,2022-02-18
WDMF,32.3344,2022-02-18
WDS,19.7704,2022-02-18
WES,43.5526,2022-02-18
WTC,45.0124,2022-02-18
XYZ,143.6,2022-02-18
AGL,6.6178,2022-02-21
ALX,4.4976,2022-02-21
ANZ,22.115,2022-02-21
ASX,73.0209,2022-02-21
AUB,20.8535,2022-02-21
AX1,1.5908,2022-02-21
AZJ,3.0736,2022-02-21
CBA,86.0331,2022-02-21
CHC,14.3992,2022-02-21
COL,14.4738,2022-02-21
CSL,248.8171,2022-02-21
DRR,3.4558,2022-02-21
DVDY,18.2755,2022-02-21
DXS,8.5363,2022-02-21
EDV,6.1745,2022-02-21
GNE,2.0405,2022-02-21
IAA,95.6889,2022-02-21
IEU,64.8333,2022-02-21
IFRA,18.4719,2022-02-21
IOO,97.2084,2022-02-21
IVV,38.4488,2022-02-21
IXI,80.8836,2022-02-21
MAQ,62,2022-02-21
MOAT,81.1852,2022-02-21
NAB,25.2164,2022-02-21
NDQ,28.2908,2022-02-21
NWH,1.6979,2022-02-21
REIT,16.6658,2022-02-21
RMD,30.7606,2022-02-21
SDF,4.2342,2022-02-21
SHL,31.4324,2022-02-21
STW,55.712,2022-02-21
TCL,10.7265,2022-02-21
TLS,3.368,2022-02-21
VAE,67.4093,2022-02-21
VAP,78.4353,2022-02-21
VEU,71.4564,2022-02-21
WBC,19.154,2022-02-21
WDMF,32.3344,2022-02-21
WDS,20.3108,2022-02-21
WES,43.4144,2022-02-21
WTC,44.1794,2022-02-21
XYZ,133.8,2022-02-21
AGL,6.5593,2022-02-22
ALX,4.4431,2022-02-22
AMAT,125.8561,2022-02-22
AMD,115.65,2022-02-22
AMZN,150.1975,2022-02-22
ANZ,21.8952,2022-02-22
ASX,72.5311,2022-02-22
AUB,19.7345,2022-02-22
AVGO,53.4952,2022-02-22
AX1,1.5348,2022-02-22
AZJ,3.0161,2022-02-22
AZN,55.7722,2022-02-22
CBA,84.2351,2022-02-22
CCJ,20.5001,2022-02-22
CHC,14.1711,2022-02-22
CME,203.4545,2022-02-22
COL,14.9321,2022-02-22
CSL,252.0649,2022-02-22
DRR,3.4096,2022-02-22
DVDY,17.922,2022-02-22
DXS,8.3949,2022-02-22
EDV,6.3723,2022-02-22
EQIX,627.8969,2022-02-22
FTNT,59.48,2022-02-22
GNE,2.0251,2022-02-22
GOOG,128.4392,2022-02-22
GOOGL,128.84,2022-02-22
IAA,93.1191,2022-02-22
IEU,62.9293,2022-02-22
IFRA,18.3315,2022-02-22
IOO,95.3038,2022-02-22
IVV,37.7445,2022-02-22
IXI,79.6824,2022-02-22
MA,359.6837,2022-02-22
MAQ,61,2022-02-22
META,200.6782,2022-02-22
MOAT,80.0293,2022-02-22
MSFT,278.9686,2022-02-22
NAB,24.8227,2022-02-22
NDQ,27.6177,2022-02-22
NVDA,23.3448,2022-02-22
NWH,1.7542,2022-02-22
REIT,16.4142,2022-02-22
RMD,30.751,2022-02-22
SDF,4.1806,2022-02-22
SHL,30.7734,2022-02-22
STW,54.9974,2022-02-22
TCL,10.6596,2022-02-22
TLS,3.3341,2022-02-22
TSM,109.6717,2022-02-22
UBER,33.68,2022-02-22
VAE,65.9467,2022-02-22
VAP,77.1555,2022-02-22
VEU,69.7626,2022-02-22
WBC,18.9211,2022-02-22
WDMF,31.4521,2022-02-22
WDS,21.0745,2022-02-22
WES,42.4903,2022-02-22
WTC,42.434,2022-02-22
XYZ,128,2022-02-22
AGL,6.5251,2022-02-23
ALX,4.5044,2022-02-23
AMAT,123.5373,2022-02-23
AMD,109.76,2022-02-23
AMZN,144.827,2022-02-23
ANZ,21.6911,2022-02-23
ASX,74.2454,2022-02-23
AUB,19.7256,2022-02-23
AVGO,52.3585,2022-02-23
AX1,1.6547,2022-02-23
AZJ,3.09,2022-02-23
AZN,55.5246,2022-02-23
CBA,84.8052,2022-02-23
CCJ,20.3317,2022-02-23
CHC,14.2764,2022-02-23
CME,201.0561,2022-02-23
COL,15.4335,2022-02-23
CSL,253.8682,2022-02-23
DRR,3.4096,2022-02-23
DVDY,18.0482,2022-02-23
DXS,8.387,2022-02-23
EDV,6.3121,2022-02-23
EQIX,621.7726,2022-02-23
FTNT,56.902,2022-02-23
GNE,2.0251,2022-02-23
GOOG,126.6352,2022-02-23
GOOGL,126.6312,2022-02-23
IAA,93.3996,2022-02-23
IEU,63.7338,2022-02-23
IFRA,18.4105,2022-02-23
IOO,96.1429,2022-02-23
IVV,37.9694,2022-02-23
IXI,79.7374,2022-02-23
MA,352.7886,2022-02-23
MAQ,61.89,2022-02-23
META,197.0734,2022-02-23
MOAT,80.5143,2022-02-23
MSFT,271.7452,2022-02-23
NAB,24.7079,2022-02-23
NDQ,28.0634,2022-02-23
NVDA,22.3437,2022-02-23
NWH,1.7864,2022-02-23
REIT,16.5651,2022-02-23
RMD,31.6111,2022-02-23
SDF,4.395,2022-02-23
SHL,30.8774,2022-02-23
STW,55.5126,2022-02-23
TCL,10.6679,2022-02-23
TLS,3.4104,2022-02-23
TSM,108.7242,2022-02-23
UBER,32.39,2022-02-23
VAE,66.2727,2022-02-23
VAP,76.6978,2022-02-23
VEU,70.3731,2022-02-23
WBC,19.0255,2022-02-23
WDMF,31.6564,2022-02-23
WDS,20.7935,2022-02-23
WES,42.8766,2022-02-23
WTC,44.2091,2022-02-23
XYZ,133.25,2022-02-23
AGL,6.4825,2022-02-24
ALX,4.3683,2022-02-24
AMAT,128.9093,2022-02-24
AMD,116.61,2022-02-24
AMZN,151.358,2022-02-24
ANZ,20.9453,2022-02-24
ASX,72.0763,2022-02-24
AUB,18.9441,2022-02-24
AVGO,53.7305,2022-02-24
AX1,1.5508,2022-02-24
AZJ,2.9832,2022-02-24
AZN,54.196,2022-02-24
CBA,83.0685,2022-02-24
CCJ,22.045,2022-02-24
CHC,14.0219,2022-02-24
CME,202.5071,2022-02-24
COL,15.3903,2022-02-24
CSL,249.9972,2022-02-24
DRR,3.3327,2022-02-24
DVDY,17.7031,2022-02-24
DXS,8.2927,2022-02-24
EDV,6.2261,2022-02-24
EQIX,650.6969,2022-02-24
FTNT,63.29,2022-02-24
GNE,1.9787,2022-02-24
GOOG,131.6858,2022-02-24
GOOGL,131.696,2022-02-24
IAA,90.2145,2022-02-24
IEU,61.6511,2022-02-24
IFRA,18.0682,2022-02-24
IOO,92.7392,2022-02-24
IVV,36.5323,2022-02-24
IXI,78.4812,2022-02-24
MA,360.7482,2022-02-24
MAQ,60.8,2022-02-24
META,206.1599,2022-02-24
MOAT,78.4125,2022-02-24
MSFT,285.6296,2022-02-24
NAB,24.0929,2022-02-24
NDQ,26.5897,2022-02-24
NVDA,23.7021,2022-02-24
NWH,1.6255,2022-02-24
REIT,16.1206,2022-02-24
RMD,30.9346,2022-02-24
SDF,4.2967,2022-02-24
SHL,30.7994,2022-02-24
STW,54.1333,2022-02-24
TCL,10.5424,2022-02-24
TLS,3.351,2022-02-24
TSM,104.9531,2022-02-24
UBER,34.87,2022-02-24
VAE,64.123,2022-02-24
VAP,75.4349,2022-02-24
VEU,68.3096,2022-02-24
WBC,18.5757,2022-02-24
WDMF,30.5862,2022-02-24
WDS,21.3108,2022-02-24
WES,41.9197,2022-02-24
WTC,40.9068,2022-02-24
XYZ,116.05,2022-02-24
AGL,6.3887,2022-02-25
ALX,4.4704,2022-02-25
AMAT,131.1315,2022-02-25
AMD,121.06,2022-02-25
AMZN,153.7885,2022-02-25
ANZ,20.4899,2022-02-25
ASX,71.9539,2022-02-25
AUB,19.1838,2022-02-25
AVGO,54.4725,2022-02-25
AX1,1.5988,2022-02-25
AZJ,2.9832,2022-02-25
AZN,56.4802,2022-02-25
CBA,82.3406,2022-02-25
CCJ,22.5897,2022-02-25
CHC,14.5396,2022-02-25
CME,204.3421,2022-02-25
COL,15.1223,2022-02-25
CSL,246.7305,2022-02-25
DRR,3.325,2022-02-25
DVDY,17.6778,2022-02-25
DXS,8.3634,2022-02-25
EDV,6.0541,2022-02-25
EQIX,660.1508,2022-02-25
FTNT,64.994,2022-02-25
GNE,2.0173,2022-02-25
GOOG,133.5181,2022-02-25
GOOGL,133.4512,2022-02-25
IAA,90.6036,2022-02-25
IEU,62.098,2022-02-25
IFRA,18.2437,2022-02-25
IOO,94.7287,2022-02-25
IVV,37.6337,2022-02-25
IXI,77.6743,2022-02-25
MA,360.465,2022-02-25
MAQ,62.8,2022-02-25
META,209.0199,2022-02-25
MOAT,80.2799,2022-02-25
MSFT,288.2669,2022-02-25
NAB,23.7075,2022-02-25
NDQ,27.9269,2022-02-25
NVDA,24.1103,2022-02-25
NWH,1.6738,2022-02-25
REIT,16.4142,2022-02-25
RMD,31.7174,2022-02-25
SDF,4.1985,2022-02-25
SHL,30.3311,2022-02-25
STW,54.2662,2022-02-25
TCL,10.5926,2022-02-25
TLS,3.3426,2022-02-25
TSM,104.3434,2022-02-25
UBER,34.98,2022-02-25
VAE,64.7926,2022-02-25
VAP,76.6215,2022-02-25
VEU,68.7481,2022-02-25
WBC,18.3348,2022-02-25
WDMF,31.2887,2022-02-25
WDS,21.2122,2022-02-25
WES,42.0514,2022-02-25
WTC,43.1381,2022-02-25
XYZ,153.75,2022-02-25
AGL,6.4143,2022-02-28
ALX,4.4227,2022-02-28
AMAT,129.6629,2022-02-28
AMD,123.34,2022-02-28
AMZN,153.563,2022-02-28
ANZ,20.4193,2022-02-28
ASX,72.0064,2022-02-28
AUB,19.175,2022-02-28
AVGO,54.4197,2022-02-28
AX1,1.4948,2022-02-28
AZJ,2.962,2022-02-28
AZN,56.7599,2022-02-28
CBA,81.9722,2022-02-28
CCJ,24.3426,2022-02-28
CHC,14.7151,2022-02-28
CME,201.884,2022-02-28
COL,15.0272,2022-02-28
CSL,245.456,2022-02-28
DRR,3.4327,2022-02-28
DVDY,17.7452,2022-02-28
DXS,8.5835,2022-02-28
EDV,6.1573,2022-02-28
EQIX,654.6076,2022-02-28
FTNT,68.904,2022-02-28
GNE,1.9864,2022-02-28
GOOG,133.8868,2022-02-28
GOOGL,134.0442,2022-02-28
IAA,89.7892,2022-02-28
IEU,61.1326,2022-02-28
IFRA,18.4193,2022-02-28
IOO,94.9927,2022-02-28
IVV,37.8573,2022-02-28
IXI,78.6279,2022-02-28
MA,352.3882,2022-02-28
MAQ,62.74,2022-02-28
META,209.5661,2022-02-28
MOAT,81.1287,2022-02-28
MSFT,289.7019,2022-02-28
NAB,23.7321,2022-02-28
NDQ,27.9542,2022-02-28
NVDA,24.3379,2022-02-28
NWH,1.7381,2022-02-28
REIT,16.6239,2022-02-28
RMD,32.2779,2022-02-28
SDF,4.1449,2022-02-28
SHL,30.3918,2022-02-28
STW,54.5487,2022-02-28
TCL,10.6177,2022-02-28
TLS,3.3595,2022-02-28
TSM,100.3846,2022-02-28
UBER,36.03,2022-02-28
VAE,64.1318,2022-02-28
VAP,77.0029,2022-02-28
VEU,68.1978,2022-02-28
WBC,18.3187,2022-02-28
WDMF,31.3704,2022-02-28
WDS,21.6599,2022-02-28
WES,42.306,2022-02-28
WTC,43.2174,2022-02-28
XYZ,155.3,2022-02-28
AGL,6.329,2022-03-01
ALX,4.4363,2022-03-01
AMAT,125.2281,2022-03-01
AMD,113.83,2022-03-01
AMZN,151.142,2022-03-01
ANZ,20.5527,2022-03-01
ASX,71.9102,2022-03-01
AUB,19.2018,2022-03-01
AVGO,52.8152,2022-03-01
AX1,1.5188,2022-03-01
AZJ,2.979,2022-03-01
AZN,57.1888,2022-03-01
CBA,83.165,2022-03-01
CCJ,24.2139,2022-03-01
CHC,14.5396,2022-03-01
CME,199.2551,2022-03-01
COL,15.1136,2022-03-01
CSL,246.5134,2022-03-01
DRR,3.4481,2022-03-01
DVDY,17.9051,2022-03-01
DXS,8.4735,2022-03-01
EDV,6.1792,2022-03-01
EQIX,655.5945,2022-03-01
FTNT,67.566,2022-03-01
GNE,2.0096,2022-03-01
GOOG,133.1692,2022-03-01
GOOGL,133.0562,2022-03-01
IAA,90.3684,2022-03-01
IEU,62.0086,2022-03-01
IFRA,18.665,2022-03-01
IOO,95.5301,2022-03-01
IVV,38.2227,2022-03-01
IXI,78.4537,2022-03-01
MA,336.4301,2022-03-01
MAQ,66.8,2022-03-01
META,202.0784,2022-03-01
MOAT,81.8481,2022-03-01
MSFT,285.9787,2022-03-01
NAB,24.0847,2022-03-01
NDQ,28.4364,2022-03-01
NVDA,23.4316,2022-03-01
NWH,1.7945,2022-03-01
REIT,16.5987,2022-03-01
RMD,32.6258,2022-03-01
SDF,4.2189,2022-03-01
SHL,30.0797,2022-03-01
STW,55.0639,2022-03-01
TCL,10.5759,2022-03-01
TLS,3.3595,2022-03-01
TSM,101.3602,2022-03-01
UBER,33.89,2022-03-01
VAE,64.7573,2022-03-01
VAP,77.4861,2022-03-01
VEU,68.8685,2022-03-01
WBC,18.4392,2022-03-01
WDMF,31.7217,2022-03-01
WDS,21.7662,2022-03-01
WES,42.6747,2022-03-01
WTC,45.2603,2022-03-01
XYZ,175.16,2022-03-01
AGL,6.2863,2022-03-02
ALX,4.3683,2022-03-02
AMAT,128.6774,2022-03-02
AMD,118.28,2022-03-02
AMZN,152.0525,2022-03-02
ANZ,20.1052,2022-03-02
ASX,72.2862,2022-03-02
AUB,19.0586,2022-03-02
AVGO,54.2659,2022-03-02
AX1,1.4749,2022-03-02
AZJ,2.9197,2022-03-02
AZN,57.8041,2022-03-02
CBA,83.0598,2022-03-02
CCJ,24.8279,2022-03-02
CHC,14.2325,2022-03-02
CME,202.0632,2022-03-02
COL,15.2174,2022-03-02
CSL,246.1829,2022-03-02
DRR,3.502,2022-03-02
DVDY,17.7452,2022-03-02
DXS,8.3477,2022-03-02
EDV,6.1442,2022-03-02
EQIX,654.3586,2022-03-02
FTNT,68.962,2022-03-02
GNE,2.0714,2022-03-02
GOOG,133.7484,2022-03-02
GOOGL,133.5623,2022-03-02
IAA,89.3821,2022-03-02
IEU,60.3102,2022-03-02
IFRA,18.5684,2022-03-02
IOO,94.3138,2022-03-02
IVV,37.7642,2022-03-02
IXI,77.601,2022-03-02
MA,336.0492,2022-03-02
MAQ,66,2022-03-02
META,206.6664,2022-03-02
MOAT,80.9508,2022-03-02
MSFT,291.0593,2022-03-02
NAB,23.7813,2022-03-02
NDQ,28.1271,2022-03-02
NVDA,24.1773,2022-03-02
NWH,1.7703,2022-03-02
REIT,16.5735,2022-03-02
RMD,33.0993,2022-03-02
SDF,4.1557,2022-03-02
SHL,29.6895,2022-03-02
STW,55.2965,2022-03-02
TCL,10.5675,2022-03-02
TLS,3.394,2022-03-02
TSM,102.8237,2022-03-02
UBER,34.04,2022-03-02
VAE,64.2111,2022-03-02
VAP,76.2825,2022-03-02
VEU,67.6734,2022-03-02
WBC,18.134,2022-03-02
WDMF,31.2724,2022-03-02
WDS,23.1019,2022-03-02
WES,42.8064,2022-03-02
WTC,45.8355,2022-03-02
XYZ,173.86,2022-03-02
AGL,6.2778,2022-03-03
ALX,4.2866,2022-03-03
AMAT,126.2233,2022-03-03
AMD,111.98,2022-03-03
AMZN,147.8985,2022-03-03
ANZ,20.1052,2022-03-03
ASX,71.039,2022-03-03
AUB,19.4704,2022-03-03
AVGO,53.6008,2022-03-03
AX1,1.4549,2022-03-03
AZJ,3.0213,2022-03-03
AZN,56.0047,2022-03-03
CBA,82.8931,2022-03-03
CCJ,24.3129,2022-03-03
CHC,13.9868,2022-03-03
CME,205.5456,2022-03-03
COL,14.953,2022-03-03
CSL,243.1145,2022-03-03
DRR,3.5097,2022-03-03
DVDY,17.7115,2022-03-03
DXS,8.2927,2022-03-03
EDV,6.0741,2022-03-03
EQIX,664.8363,2022-03-03
FTNT,67.27,2022-03-03
GNE,2.0792,2022-03-03
GOOG,133.3082,2022-03-03
GOOGL,132.8954,2022-03-03
IAA,88.6401,2022-03-03
IEU,60.5427,2022-03-03
IFRA,18.7176,2022-03-03
IOO,95.1624,2022-03-03
IVV,38.1613,2022-03-03
IXI,77.601,2022-03-03
MA,333.0216,2022-03-03
MAQ,63.75,2022-03-03
META,201.562,2022-03-03
MOAT,81.4035,2022-03-03
MSFT,286.9192,2022-03-03
NAB,23.8715,2022-03-03
NDQ,28.3636,2022-03-03
NVDA,23.6722,2022-03-03
NWH,1.7703,2022-03-03
REIT,16.8168,2022-03-03
RMD,32.7708,2022-03-03
SDF,4.1286,2022-03-03
SHL,29.0478,2022-03-03
STW,55.604,2022-03-03
TCL,10.5257,2022-03-03
TLS,3.3681,2022-03-03
TSM,102.0544,2022-03-03
UBER,31.72,2022-03-03
VAE,63.9467,2022-03-03
VAP,76.2825,2022-03-03
VEU,67.6046,2022-03-03
WBC,18.0457,2022-03-03
WDMF,31.2724,2022-03-03
WDS,23.7849,2022-03-03
WES,43.0171,2022-03-03
WTC,46.1925,2022-03-03
XYZ,168.5,2022-03-03
AGL,6.3375,2022-03-04
ALX,4.3751,2022-03-04
AMAT,121.4889,2022-03-04
AMD,108.41,2022-03-04
AMZN,145.641,2022-03-04
ANZ,19.8619,2022-03-04
ASX,70.6043,2022-03-04
AUB,18.987,2022-03-04
AVGO,55.2118,2022-03-04
AX1,1.4229,2022-03-04
AZJ,3.0551,2022-03-04
AZN,53.5807,2022-03-04
CBA,82.9721,2022-03-04
CCJ,23.2532,2022-03-04
CHC,13.7762,2022-03-04
CME,208.0635,2022-03-04
COL,15.1381,2022-03-04
CSL,243.8698,2022-03-04
DRR,3.4712,2022-03-04
DVDY,17.5347,2022-03-04
DXS,8.3556,2022-03-04
EDV,6.1092,2022-03-04
EQIX,667.8005,2022-03-04
FTNT,67.092,2022-03-04
GNE,2.0869,2022-03-04
GOOG,131.1384,2022-03-04
GOOGL,130.9173,2022-03-04
IAA,85.9436,2022-03-04
IEU,57.5213,2022-03-04
IFRA,18.779,2022-03-04
IOO,92.4752,2022-03-04
IVV,37.3715,2022-03-04
IXI,76.198,2022-03-04
MA,323.0307,2022-03-04
MAQ,62.89,2022-03-04
META,198.6722,2022-03-04
MOAT,79.8838,2022-03-04
MSFT,281.0435,2022-03-04
NAB,23.6911,2022-03-04
NDQ,27.4994,2022-03-04
NVDA,22.8956,2022-03-04
NWH,1.7301,2022-03-04
REIT,16.649,2022-03-04
RMD,32.7224,2022-03-04
SDF,4.1196,2022-03-04
SHL,28.8224,2022-03-04
STW,55.2633,2022-03-04
TCL,10.5341,2022-03-04
TLS,3.3768,2022-03-04
TSM,98.5554,2022-03-04
UBER,29.83,2022-03-04
VAE,62.0437,2022-03-04
VAP,75.1382,2022-03-04
VEU,65.2574,2022-03-04
WBC,17.8369,2022-03-04
WDMF,31.0927,2022-03-04
WDS,23.8457,2022-03-04
WES,42.7976,2022-03-04
WTC,45.6471,2022-03-04
XYZ,152.95,2022-03-04
AGL,6.2266,2022-03-07
ALX,4.2866,2022-03-07
AMAT,115.1894,2022-03-07
AMD,102.95,2022-03-07
AMZN,137.453,2022-03-07
ANZ,19.6264,2022-03-07
ASX,70.4712,2022-03-07
AUB,18.1723,2022-03-07
AVGO,52.869,2022-03-07
AX1,1.3709,2022-03-07
AZJ,2.9959,2022-03-07
AZN,52.6763,2022-03-07
CBA,83.0071,2022-03-07
CCJ,23.7583,2022-03-07
CHC,13.3462,2022-03-07
CME,201.2012,2022-03-07
COL,15.1381,2022-03-07
CSL,237.0182,2022-03-07
DRR,3.3942,2022-03-07
DVDY,17.1896,2022-03-07
DXS,8.2455,2022-03-07
EDV,6.0566,2022-03-07
EQIX,651.2658,2022-03-07
FTNT,58.274,2022-03-07
GNE,2.0869,2022-03-07
GOOG,125.5231,2022-03-07
GOOGL,125.4308,2022-03-07
IAA,81.8717,2022-03-07
IEU,54.0531,2022-03-07
IFRA,18.9194,2022-03-07
IOO,89.7692,2022-03-07
IVV,36.6298,2022-03-07
IXI,74.4559,2022-03-07
MA,305.6076,2022-03-07
MAQ,62.37,2022-03-07
META,186.1696,2022-03-07
MOAT,78.6065,2022-03-07
MSFT,270.4266,2022-03-07
NAB,23.3221,2022-03-07
NDQ,26.6716,2022-03-07
NVDA,21.3143,2022-03-07
NWH,1.7059,2022-03-07
REIT,16.6574,2022-03-07
RMD,31.9493,2022-03-07
SDF,3.9841,2022-03-07
SHL,28.3281,2022-03-07
STW,54.7481,2022-03-07
TCL,10.3416,2022-03-07
TLS,3.2906,2022-03-07
TSM,93.1426,2022-03-07
UBER,28.57,2022-03-07
VAE,59.656,2022-03-07
VAP,73.8923,2022-03-07
VEU,62.2911,2022-03-07
WBC,17.4835,2022-03-07
WDMF,30.3002,2022-03-07
WDS,26.1149,2022-03-07
WES,42.2094,2022-03-07
WTC,43.9314,2022-03-07
XYZ,137.28,2022-03-07
AGL,6.2096,2022-03-08
ALX,4.273,2022-03-08
AMAT,119.9527,2022-03-08
AMD,105.53,2022-03-08
AMZN,136.0145,2022-03-08
ANZ,19.485,2022-03-08
ASX,70.4269,2022-03-08
AUB,18.0918,2022-03-08
AVGO,53.3553,2022-03-08
AX1,1.339,2022-03-08
AZJ,2.962,2022-03-08
AZN,53.7858,2022-03-08
CBA,83.8404,2022-03-08
CCJ,25.0458,2022-03-08
CHC,13.2146,2022-03-08
CME,190.1054,2022-03-08
COL,15.42,2022-03-08
CSL,243.6542,2022-03-08
DRR,3.2942,2022-03-08
DVDY,17.2401,2022-03-08
DXS,8.2691,2022-03-08
EDV,6.0129,2022-03-08
EQIX,631.211,2022-03-08
FTNT,55.366,2022-03-08
GNE,2.1024,2022-03-08
GOOG,126.331,2022-03-08
GOOGL,126.1513,2022-03-08
IAA,81.9079,2022-03-08
IEU,54.8576,2022-03-08
IFRA,18.9633,2022-03-08
IOO,89.7881,2022-03-08
IVV,36.4297,2022-03-08
IXI,74.3366,2022-03-08
MA,306.9846,2022-03-08
MAQ,61.1,2022-03-08
META,188.97,2022-03-08
MOAT,78.5418,2022-03-08
MSFT,267.4596,2022-03-08
NAB,23.3631,2022-03-08
NDQ,26.4351,2022-03-08
NVDA,21.4761,2022-03-08
NWH,1.6577,2022-03-08
REIT,16.54,2022-03-08
RMD,32.5678,2022-03-08
SDF,3.9389,2022-03-08
SHL,28.2843,2022-03-08
STW,54.3078,2022-03-08
TCL,10.3667,2022-03-08
TLS,3.2734,2022-03-08
TSM,93.8086,2022-03-08
UBER,30.74,2022-03-08
VAE,59.3388,2022-03-08
VAP,73.7482,2022-03-08
VEU,62.8414,2022-03-08
WBC,17.4032,2022-03-08
WDMF,30.3002,2022-03-08
WDS,25.0296,2022-03-08
WES,42.4903,2022-03-08
WTC,44.9826,2022-03-08
XYZ,133.35,2022-03-08
AGL,6.2522,2022-03-09
ALX,4.3547,2022-03-09
AMAT,124.2716,2022-03-09
AMD,111.05,2022-03-09
AMZN,139.279,2022-03-09
ANZ,19.697,2022-03-09
ASX,70.4979,2022-03-09
